name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
Tigon Dalat Hostel,9.0,0,160000,400000,60,11.93607548,108.45082994,High,"
13/1 Khởi Nghĩa Bắc Sơn, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/tigon-dalat-hostel-thanh-pho-da-lat12.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908670&all_sr_blocks=383381902_246047004_2_0_0&highlighted_blocks=383381902_246047004_2_0_0&matching_block_id=383381902_246047004_2_0_0&sr_pri_blocks=383381902_246047004_2_0_0__16000000&from=searchresults#hotelTmpl
Sweet Lavender Hotel - Near Dalat Night Market,8.6,492,1084011,2710028,60,11.941724,108.431885,medium,"
04 Hải Thượng Phường 1, Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/sweet-lavender-lam-dong.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908670&all_sr_blocks=572298901_298680278_2_0_0&highlighted_blocks=572298901_298680278_2_0_0&matching_block_id=572298901_298680278_2_0_0&sr_pri_blocks=572298901_298680278_2_0_0__108401100&from=searchresults#hotelTmpl
Hanoi Amsterdam Condotel,8.2,110,2080800,4080000,49,11.92823647,108.4403762,Low,"
29 Đống Đa, phường 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/hanoi-amsterdam-condotel.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908670&all_sr_blocks=657761604_383607062_2_2_0&highlighted_blocks=657761604_383607062_2_2_0&matching_block_id=657761604_383607062_2_2_0&sr_pri_blocks=657761604_383607062_2_2_0__208080000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lam Vien Garden Villa - Homestay Da Lat,9.2,43,698600,998000,30,11.976192,108.443656,High,"
42 Mai Anh Đào WARD 8, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/lam-vien-garden-homestay-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908670&all_sr_blocks=439969113_131649451_2_0_0&highlighted_blocks=439969113_131649451_2_0_0&matching_block_id=439969113_131649451_2_0_0&sr_pri_blocks=439969113_131649451_2_0_0__69860000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
RUNG LA KIM Resort,8.4,42,1879610,1879610,0,11.97839604,108.46139289,Low,"
144b Vòng Lâm Viên, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/rung-la-kim-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=811813208_0_2_0_0&highlighted_blocks=811813208_0_2_0_0&matching_block_id=811813208_0_2_0_0&sr_pri_blocks=811813208_0_2_0_0__187960982&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat inm homestay,7.1,11,288000,288000,0,11.9346262,108.44020134,Low,"
48 Đường Hà Huy Tập, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-inm-homestay.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=1097720001_382650570_2_2_0&highlighted_blocks=1097720001_382650570_2_2_0&matching_block_id=1097720001_382650570_2_2_0&sr_pri_blocks=1097720001_382650570_2_2_0__28800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Khách Sạn Đà Lạt - Villa Luxury Da Lat,8.8,4,1474000,1474000,0,11.94003991,108.43488145,High,"
20 Đường Nguyễn Chí Thanh, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/chillin-and-apartment-da-lat-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=924292601_375868551_2_0_0&highlighted_blocks=924292601_375868551_2_0_0&matching_block_id=924292601_375868551_2_0_0&sr_pri_blocks=924292601_375868551_2_0_0__147400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Brick House Dalat Hotel,8.9,112,2318687,2318687,0,11.93502,108.426864,High,"
50 Pasteur, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/brick-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=1007318802_0_2_1_0&highlighted_blocks=1007318802_0_2_1_0&matching_block_id=1007318802_0_2_1_0&sr_pri_blocks=1007318802_0_2_1_0__231868706&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Green Meadow Dalat Hotel - STAY24H CITYVIEW,8.4,475,604200,1060000,43,11.93442,108.427941,medium,"
20 Nguyen Viet Xuan, Ward 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/green-meadow-villa-amp-cafe.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=459455002_380079876_2_0_0&highlighted_blocks=459455002_380079876_2_0_0&matching_block_id=459455002_380079876_2_0_0&sr_pri_blocks=459455002_380079876_2_0_0__60420000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
EX Villa Da Lat - View Thung Lũng Lãng Mạn,8.0,207,1050368,3001050,65,11.92570544,108.44527445,Low,"
6B Dong Da Street, Ward 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/villa-vista-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=661632520_363829228_0_9_0&highlighted_blocks=661632520_363829228_0_9_0&matching_block_id=661632520_363829228_0_9_0&sr_pri_blocks=661632520_363829228_0_9_0__105036800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sunset Hill Dalat,9.3,70,1606500,3150000,49,11.9664575,108.4407027,High,"
5/24 Nguyễn Hữu Cảnh, Phường 8, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/sunset-hill.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=1030039311_376872791_2_0_0&highlighted_blocks=1030039311_376872791_2_0_0&matching_block_id=1030039311_376872791_2_0_0&sr_pri_blocks=1030039311_376872791_2_0_0__160650000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Le Tuan Minh Hotel,8.5,72,480000,640000,25,11.938704,108.434191,High,"
12 Ba Trieu Street, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khach-san-le-tuan-minh.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=506304918_236855489_2_0_0&highlighted_blocks=506304918_236855489_2_0_0&matching_block_id=506304918_236855489_2_0_0&sr_pri_blocks=506304918_236855489_2_0_0__48000000&from=searchresults#hotelTmpl
Da Lat Prince Hotel,8.3,141,3339803,3339803,0,11.946342,108.457928,medium,"
23 Quang Trung, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khach-san-da-lat-prince.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=863891801_0_2_1_0&highlighted_blocks=863891801_0_2_1_0&matching_block_id=863891801_0_2_1_0&sr_pri_blocks=863891801_0_2_1_0__333980257&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nấp ở TEEPEE homestay,9.1,132,850000,850000,0,11.9313696,108.4236405,High,"
54 Đường Ngô Thì Sỹ, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/da-lat-teepee-homestay.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=901235512_362737798_2_1_0&highlighted_blocks=901235512_362737798_2_1_0&matching_block_id=901235512_362737798_2_1_0&sr_pri_blocks=901235512_362737798_2_1_0__85000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Thanh Thanh 3,8.9,69,675000,1500000,55,11.94119127,108.43329079,High,"
15 Đường Thủ Khoa Huân, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/thanh-thanh-3.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=1095717402_382616303_2_2_0&highlighted_blocks=1095717402_382616303_2_2_0&matching_block_id=1095717402_382616303_2_2_0&sr_pri_blocks=1095717402_382616303_2_2_0__67500000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Kings Hotel Dalat,7.3,578,1985940,5841000,66,11.94339094,108.44048738,Low,"
10 Bui Thi Xuan, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/best-king-dalat2.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=166650314_380851173_0_1_0&highlighted_blocks=166650314_380851173_0_1_0&matching_block_id=166650314_380851173_0_1_0&sr_pri_blocks=166650314_380851173_0_1_0__198594000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
TTR Vincent Hotel,9.1,199,554854,554854,0,11.93652,108.426944,High,"
26 Đường Trần Lê, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/ttr-hillside.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=947542902_0_2_0_0&highlighted_blocks=947542902_0_2_0_0&matching_block_id=947542902_0_2_0_0&sr_pri_blocks=947542902_0_2_0_0__55485383&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
TTR An Nam Apart Hotel,8.6,627,1302000,1736000,25,11.95482,108.441331,medium,"
29 Nguyen Cong Tru, Ward 8, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/an-nam-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=653528006_310623943_4_0_0&highlighted_blocks=653528006_310623943_4_0_0&matching_block_id=653528006_310623943_4_0_0&sr_pri_blocks=653528006_310623943_4_0_0__130200000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Khanh Uyen 3 Hotel & Apartment,8.1,871,864000,1600000,46,11.94432612,108.43851775,medium,"
91 Phan Bội Châu Phường 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khanh-uyen-3.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=723067403_361009421_2_0_0&highlighted_blocks=723067403_361009421_2_0_0&matching_block_id=723067403_361009421_2_0_0&sr_pri_blocks=723067403_361009421_2_0_0__86400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat Terrasse Des Roses Villa,8.4,272,1106000,1106000,0,11.96740606,108.42964858,medium,"
260 Xo Viet Nghe Tinh, Ward 7, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-terrasse-des-roses-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=71007919_190333980_2_0_0&highlighted_blocks=71007919_190333980_2_0_0&matching_block_id=71007919_190333980_2_0_0&sr_pri_blocks=71007919_190333980_2_0_0__110600000&from=searchresults#hotelTmpl
Feliz Dalat Homestay,9.5,243,1720000,1720000,0,11.94363759,108.43447213,High,"
54/13 Phan Đình Phùng (08 Nguyễn Biểu) (Dốc Nhà Làng), Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-feliz-home.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=903142601_378261938_2_0_0&highlighted_blocks=903142601_378261938_2_0_0&matching_block_id=903142601_378261938_2_0_0&sr_pri_blocks=903142601_378261938_2_0_0__172000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nature Boutique Hotel,8.3,252,1171358,1171358,0,11.9489092,108.44093226,medium,"
 H16-17 Nguyễn Thị Nghĩa, Phường 2, Da Lat, Vietnam , Da Lat, Vietnam
",https://www.booking.com/hotel/vn/nature-boutique.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__117135808&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Minh Chien Hotel,8.5,289,1040048,1040048,0,11.938295,108.425673,medium,"
31 Thien My, Ward 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/minh-chien.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=405752601_0_2_1_0&highlighted_blocks=405752601_0_2_1_0&matching_block_id=405752601_0_2_1_0&sr_pri_blocks=405752601_0_2_1_0__104004753&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat Edensee Lake Resort & Spa,8.1,244,6021596,6021596,0,11.88690032,108.42344999,medium,"
Tuyen Lam Lake, Zone VII.2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-eden-lake-resort-spa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=30833506_0_2_1_0&highlighted_blocks=30833506_0_2_1_0&matching_block_id=30833506_0_2_1_0&sr_pri_blocks=30833506_0_2_1_0__602159608&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dalat Palace Heritage Hotel,8.1,195,7084216,7084216,0,11.93670978,108.44035327,High,"
02 Tran Phu, Ward 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/dalat-palace.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=26526404_0_2_1_0&highlighted_blocks=26526404_0_2_1_0&matching_block_id=26526404_0_2_1_0&sr_pri_blocks=26526404_0_2_1_0__708421640&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Terracotta Hotel & Resort Dalat,8.3,777,4880000,12200000,60,11.89485138,108.43825579,Low,"
Zone 7.9, Tuyen Lam Lake Tourist Area, Ward 3, Tuyen Lam Lake, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/terracotta-amp-resort-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=128272317_373811099_0_1_0&highlighted_blocks=128272317_373811099_0_1_0&matching_block_id=128272317_373811099_0_1_0&sr_pri_blocks=128272317_373811099_0_1_0__488000000&from=searchresults#hotelTmpl
Pearl Wealth Hotel,8.5,37,459000,765000,40,11.94055484,108.43469224,High,"
73 Nam Kỳ Khởi Nghĩa 6, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/pearl-wealth-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700908891&all_sr_blocks=1074539501_380007557_2_0_0&highlighted_blocks=1074539501_380007557_2_0_0&matching_block_id=1074539501_380007557_2_0_0&sr_pri_blocks=1074539501_380007557_2_0_0__45900000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
